Order ID,Order Date,Segment,Region,Category,Sub-Category,Quantity,Unit Price,Discount,Sales,Profit
ORD-01011,2025-02-07,Home Office,Volga,Technology,Laptops,4,608.07,0.1,2189.05,291.87
ORD-01267,2025-02-07,Consumer,Volga,Office Supplies,Art,4,51.23,0.3,143.44,30.73
ORD-02254,2025-02-07,Corporate,Siberia,Technology,Monitors,7,526.71,0,3686.97,811.13
ORD-02586,2025-02-07,Home Office,South,Technology,Laptops,7,1007.1,0,7049.7,1550.93
ORD-00778,2025-02-08,Home Office,Central,Technology,Laptops,2,520.81,0.3,729.13,-83.33
ORD-01009,2025-02-08,Consumer,Northwest,Technology,Monitors,8,296.95,0,2375.6,522.63
ORD-02828,2025-02-08,Consumer,Volga,Office Supplies,Pens,4,6.65,0.2,21.28,6.65
ORD-01606,2025-02-09,Consumer,Central,Furniture,Tables,3,364.85,0,1094.55,328.36
ORD-01752,2025-02-09,Consumer,Central,Technology,Phones,5,688.04,0,3440.2,756.84
ORD-02742,2025-02-09,Corporate,Siberia,Technology,Monitors,2,158.53,0.3,221.94,-25.37
ORD-00372,2025-02-10,Consumer,South,Technology,Accessories,5,90.8,0,454.0,99.88
ORD-00495,2025-02-10,Home Office,South,Office Supplies,Paper,3,14.19,0,42.57,19.16
ORD-01051,2025-02-10,Corporate,Northwest,Technology,Accessories,6,23.7,0.1,127.98,17.06
ORD-00352,2025-02-11,Consumer,Central,Office Supplies,Pens,7,3.64,0,25.48,11.47
ORD-02641,2025-02-11,Home Office,Volga,Technology,Monitors,3,532.65,0,1597.95,351.55
ORD-02971,2025-02-11,Corporate,Northwest,Technology,Accessories,4,93.07,0.2,297.82,7.44
ORD-01738,2025-02-12,Home Office,Volga,Technology,Accessories,5,129.72,0.2,518.88,12.97
ORD-02009,2025-02-12,Consumer,Volga,Technology,Accessories,7,92.72,0,649.04,142.79
ORD-02527,2025-02-12,Home Office,Central,Technology,Phones,6,868.83,0.2,4170.38,104.26
ORD-02639,2025-02-12,Consumer,Northwest,Furniture,Chairs,7,374.99,0.2,2099.94,262.49
ORD-02708,2025-02-12,Consumer,Volga,Furniture,Bookcases,7,97.09,0.1,611.67,135.93
ORD-00986,2025-02-13,Consumer,Central,Office Supplies,Art,2,14.83,0.3,20.76,4.45
ORD-02403,2025-02-13,Consumer,Central,Technology,Laptops,8,678.28,0.1,4883.62,651.15
ORD-00009,2025-02-14,Corporate,Volga,Technology,Accessories,8,43.7,0.1,314.64,41.95
ORD-00086,2025-02-14,Corporate,Central,Furniture,Storage,5,62.9,0,314.5,94.35
ORD-00485,2025-02-14,Consumer,Central,Technology,Laptops,4,1968.91,0.3,5512.95,-630.05
ORD-02077,2025-02-14,Consumer,Central,Technology,Laptops,4,1816.72,0,7266.88,1598.71
ORD-02298,2025-02-14,Corporate,Northwest,Office Supplies,Pens,4,12.87,0.1,46.33,18.02
ORD-00527,2025-02-15,Consumer,Siberia,Office Supplies,Art,6,56.54,0.1,305.32,118.74
ORD-02195,2025-02-15,Home Office,Northwest,Office Supplies,Paper,3,24.94,0.1,67.34,26.19
ORD-02735,2025-02-15,Corporate,Volga,Technology,Monitors,8,327.48,0.1,2357.86,314.38
ORD-02854,2025-02-15,Corporate,Central,Furniture,Storage,5,151.72,0.1,682.74,151.72
ORD-00290,2025-02-16,Home Office,Northwest,Technology,Accessories,8,76.38,0,611.04,134.43
ORD-01234,2025-02-16,Consumer,South,Furniture,Tables,3,208.11,0,624.33,187.3
ORD-01478,2025-02-16,Home Office,Siberia,Office Supplies,Art,7,15.94,0.1,100.42,39.05
ORD-02635,2025-02-16,Corporate,Volga,Technology,Accessories,6,89.59,0.1,483.79,64.51
ORD-02691,2025-02-16,Corporate,Volga,Technology,Accessories,8,75.4,0.3,422.24,-48.26
ORD-02716,2025-02-16,Consumer,Northwest,Technology,Accessories,7,66.89,0.2,374.58,9.36
ORD-00878,2025-02-17,Home Office,Volga,Office Supplies,Pens,1,7.87,0.1,7.08,2.75
ORD-01296,2025-02-17,Corporate,Central,Furniture,Storage,3,80.81,0.1,218.19,48.49
ORD-02368,2025-02-17,Consumer,Central,Office Supplies,Paper,5,17.87,0.2,71.48,22.34
ORD-00326,2025-02-18,Consumer,Volga,Furniture,Tables,2,221.04,0.3,309.46,0.0
ORD-00431,2025-02-18,Consumer,South,Technology,Phones,2,781.35,0.3,1093.89,-125.02
ORD-00709,2025-02-18,Consumer,Central,Furniture,Tables,2,726.0,0,1452.0,435.6
ORD-01133,2025-02-18,Consumer,Northwest,Technology,Laptops,5,1762.58,0.3,6169.03,-705.03
ORD-02585,2025-02-18,Consumer,Siberia,Office Supplies,Binders,8,9.35,0.3,52.36,11.22
ORD-00596,2025-02-19,Consumer,Central,Office Supplies,Pens,2,12.01,0.3,16.81,3.6
ORD-01394,2025-02-19,Consumer,Volga,Furniture,Tables,4,717.42,0,2869.68,860.9
ORD-01994,2025-02-19,Home Office,Siberia,Furniture,Storage,7,258.77,0.1,1630.25,362.28
ORD-02134,2025-02-19,Consumer,Northwest,Office Supplies,Binders,5,20.66,0,103.3,46.48
ORD-02650,2025-02-19,Consumer,Central,Technology,Phones,3,656.59,0.3,1378.84,-157.58
ORD-00841,2025-02-20,Consumer,Central,Office Supplies,Art,1,33.77,0.2,27.02,8.45
ORD-01221,2025-02-20,Consumer,Northwest,Furniture,Tables,8,436.81,0.2,2795.58,349.44
ORD-01710,2025-02-20,Home Office,Volga,Office Supplies,Paper,3,5.37,0,16.11,7.25
ORD-01869,2025-02-20,Corporate,Northwest,Furniture,Chairs,4,230.86,0,923.44,277.03
ORD-02281,2025-02-20,Consumer,Central,Office Supplies,Art,8,11.78,0,94.24,42.41
ORD-02865,2025-02-20,Home Office,Central,Office Supplies,Art,6,18.18,0,109.08,49.09
ORD-02906,2025-02-20,Consumer,Siberia,Office Supplies,Binders,5,19.48,0,97.4,43.83
ORD-01715,2025-02-21,Consumer,Central,Office Supplies,Binders,3,23.72,0,71.16,32.02
ORD-02457,2025-02-21,Corporate,Central,Technology,Monitors,7,169.22,0.3,829.18,-94.76
ORD-01047,2025-02-22,Consumer,Central,Office Supplies,Binders,6,12.7,0,76.2,34.29
ORD-01331,2025-02-22,Consumer,South,Office Supplies,Art,1,47.89,0.3,33.52,7.18
ORD-02756,2025-02-22,Home Office,Central,Office Supplies,Binders,5,17.45,0,87.25,39.26
ORD-02879,2025-02-22,Consumer,Central,Furniture,Tables,5,331.63,0.2,1326.52,165.82
ORD-00848,2025-02-24,Corporate,Northwest,Office Supplies,Paper,8,20.87,0.3,116.87,25.04
ORD-00882,2025-02-24,Home Office,Central,Office Supplies,Binders,8,14.8,0.2,94.72,29.6
ORD-02526,2025-02-24,Consumer,Central,Technology,Laptops,8,1939.23,0.1,13962.46,1861.66
ORD-02794,2025-02-24,Consumer,Siberia,Office Supplies,Binders,2,14.82,0.2,23.71,7.41
ORD-02818,2025-02-24,Corporate,Volga,Office Supplies,Paper,4,8.1,0.1,29.16,11.34
ORD-00398,2025-02-25,Corporate,Volga,Technology,Accessories,4,16.67,0.2,53.34,1.33
ORD-01210,2025-02-25,Consumer,Northwest,Technology,Accessories,7,83.51,0,584.57,128.61
ORD-01703,2025-02-25,Corporate,Central,Office Supplies,Paper,2,32.02,0,64.04,28.82
ORD-01743,2025-02-25,Consumer,Central,Technology,Accessories,5,44.77,0,223.85,49.25
ORD-01745,2025-02-25,Corporate,Volga,Office Supplies,Pens,2,2.35,0.2,3.76,1.17
ORD-02371,2025-02-25,Consumer,Central,Furniture,Bookcases,4,457.76,0.2,1464.83,183.1
ORD-02881,2025-02-25,Home Office,Northwest,Technology,Phones,1,1075.53,0,1075.53,236.62
ORD-00411,2025-02-26,Corporate,South,Office Supplies,Pens,6,17.18,0.2,82.46,25.77
ORD-00651,2025-02-26,Consumer,Volga,Furniture,Tables,8,205.15,0,1641.2,492.36
ORD-01401,2025-02-26,Corporate,Central,Furniture,Storage,7,203.09,0.2,1137.3,142.16
ORD-00580,2025-02-27,Consumer,Northwest,Technology,Accessories,6,91.27,0.1,492.86,65.72
ORD-00797,2025-02-27,Corporate,Volga,Office Supplies,Pens,8,18.99,0,151.92,68.36
ORD-01548,2025-02-27,Consumer,South,Furniture,Tables,7,770.98,0,5396.86,1619.06
ORD-02057,2025-02-27,Corporate,Central,Technology,Accessories,5,116.75,0.2,467.0,11.68
ORD-02309,2025-02-27,Consumer,South,Office Supplies,Paper,5,8.35,0,41.75,18.79
ORD-00796,2025-02-28,Home Office,Central,Office Supplies,Binders,7,19.57,0.3,95.89,20.55
ORD-01503,2025-02-28,Consumer,Central,Technology,Phones,8,487.95,0,3903.6,858.79
ORD-01605,2025-02-28,Consumer,Volga,Technology,Accessories,4,30.96,0.1,111.46,14.86
ORD-02392,2025-02-28,Corporate,Siberia,Office Supplies,Pens,6,16.99,0.3,71.36,15.29
ORD-02500,2025-02-28,Consumer,Northwest,Office Supplies,Pens,6,14.3,0,85.8,38.61
ORD-00126,2025-03-01,Consumer,South,Technology,Accessories,6,104.79,0,628.74,138.32
ORD-00306,2025-03-01,Consumer,Northwest,Furniture,Tables,5,358.1,0,1790.5,537.15
ORD-00782,2025-03-01,Corporate,Northwest,Office Supplies,Pens,7,2.67,0.1,16.82,6.54
ORD-01589,2025-03-01,Consumer,Central,Technology,Laptops,2,1845.56,0,3691.12,812.05
ORD-01713,2025-03-01,Consumer,Volga,Office Supplies,Binders,6,11.62,0,69.72,31.37
ORD-00669,2025-03-02,Consumer,South,Furniture,Tables,7,505.43,0.1,3184.21,707.6
ORD-00414,2025-03-03,Consumer,Central,Office Supplies,Pens,7,17.79,0.3,87.17,18.68
ORD-00606,2025-03-03,Corporate,Central,Office Supplies,Binders,2,5.95,0.2,9.52,2.97
ORD-00687,2025-03-03,Consumer,Siberia,Office Supplies,Binders,5,3.63,0.1,16.34,6.36
ORD-02605,2025-03-03,Home Office,Siberia,Office Supplies,Art,1,55.63,0.2,44.5,13.9
ORD-00972,2025-03-04,Corporate,Siberia,Technology,Accessories,5,122.79,0,613.95,135.07
ORD-01614,2025-03-04,Corporate,Northwest,Technology,Accessories,4,104.94,0,419.76,92.35
ORD-02896,2025-03-04,Consumer,Central,Furniture,Chairs,6,178.75,0.2,858.0,107.25
ORD-00056,2025-03-05,Consumer,Northwest,Office Supplies,Binders,5,13.74,0.1,61.83,24.04
ORD-00332,2025-03-05,Consumer,Volga,Office Supplies,Binders,1,16.88,0.1,15.19,5.91
ORD-00690,2025-03-05,Corporate,Central,Office Supplies,Paper,2,15.14,0.1,27.25,10.6
ORD-02686,2025-03-05,Consumer,Central,Office Supplies,Paper,4,8.98,0,35.92,16.16
ORD-00842,2025-03-06,Home Office,Volga,Technology,Monitors,2,213.41,0.1,384.14,51.22
ORD-01143,2025-03-06,Corporate,South,Technology,Accessories,2,30.45,0.1,54.81,7.31
ORD-02531,2025-03-06,Corporate,Central,Furniture,Storage,4,264.19,0,1056.76,317.03
ORD-02990,2025-03-07,Consumer,Northwest,Furniture,Chairs,4,390.25,0.3,1092.7,0.0
ORD-01105,2025-03-08,Corporate,Northwest,Technology,Laptops,8,1391.07,0.1,10015.7,1335.42
ORD-01283,2025-03-08,Home Office,Volga,Technology,Accessories,2,112.42,0.3,157.39,-17.99
ORD-02126,2025-03-08,Consumer,South,Office Supplies,Binders,2,3.14,0.3,4.4,0.95
ORD-02357,2025-03-08,Home Office,Siberia,Technology,Accessories,3,96.59,0.1,260.79,34.77
ORD-00021,2025-03-09,Consumer,Northwest,Office Supplies,Paper,2,28.57,0,57.14,25.71
ORD-00371,2025-03-09,Home Office,South,Office Supplies,Art,8,21.1,0,168.8,75.96
ORD-01082,2025-03-09,Consumer,Central,Technology,Accessories,7,99.09,0.1,624.27,83.24
ORD-01974,2025-03-09,Home Office,South,Furniture,Tables,4,864.94,0.1,3113.78,691.95
ORD-02718,2025-03-09,Corporate,Volga,Office Supplies,Binders,6,9.83,0,58.98,26.54
ORD-00683,2025-03-10,Corporate,Siberia,Furniture,Chairs,5,108.84,0.1,489.78,108.84
ORD-01463,2025-03-10,Consumer,Central,Furniture,Bookcases,4,382.03,0.1,1375.31,305.63
ORD-02288,2025-03-10,Home Office,South,Technology,Monitors,6,238.46,0,1430.76,314.77
ORD-00696,2025-03-11,Consumer,Northwest,Office Supplies,Paper,8,5.66,0.3,31.7,6.8
ORD-01665,2025-03-11,Corporate,Central,Office Supplies,Binders,6,16.83,0,100.98,45.44
ORD-02154,2025-03-11,Corporate,South,Furniture,Tables,6,613.11,0.2,2942.93,367.87
ORD-02372,2025-03-11,Home Office,Central,Technology,Phones,8,656.72,0.2,4203.01,105.08
ORD-00051,2025-03-12,Consumer,Central,Furniture,Tables,8,707.74,0.1,5095.73,1132.39
ORD-00626,2025-03-13,Consumer,Volga,Office Supplies,Pens,2,6.63,0,13.26,5.97
ORD-00294,2025-03-14,Home Office,Volga,Office Supplies,Binders,5,22.41,0,112.05,50.42
ORD-02358,2025-03-14,Home Office,Siberia,Furniture,Bookcases,8,122.04,0,976.32,292.9
ORD-02658,2025-03-14,Home Office,Northwest,Office Supplies,Pens,3,3.05,0.2,7.32,2.29
ORD-00927,2025-03-15,Consumer,South,Office Supplies,Pens,4,19.99,0,79.96,35.98
ORD-02465,2025-03-15,Consumer,Northwest,Office Supplies,Binders,6,7.29,0.2,34.99,10.93
ORD-01158,2025-03-16,Consumer,Central,Furniture,Chairs,6,208.9,0,1253.4,376.02
ORD-01941,2025-03-16,Corporate,Volga,Office Supplies,Paper,5,38.49,0.2,153.96,48.11
ORD-02483,2025-03-16,Corporate,Volga,Technology,Phones,7,520.6,0,3644.2,801.72
ORD-02757,2025-03-16,Consumer,Volga,Office Supplies,Paper,5,17.46,0,87.3,39.28
ORD-00750,2025-03-17,Corporate,Central,Office Supplies,Pens,4,15.08,0.1,54.29,21.11
ORD-01832,2025-03-17,Corporate,Central,Office Supplies,Art,3,19.87,0.3,41.73,8.94
ORD-00887,2025-03-18,Consumer,South,Office Supplies,Binders,2,18.37,0.1,33.07,12.86
ORD-01389,2025-03-18,Consumer,Central,Technology,Laptops,6,536.22,0,3217.32,707.81
ORD-02120,2025-03-18,Home Office,Volga,Furniture,Storage,4,282.73,0,1130.92,339.28
ORD-02313,2025-03-19,Home Office,Northwest,Office Supplies,Paper,1,23.9,0.2,19.12,5.98
ORD-02843,2025-03-19,Consumer,Central,Office Supplies,Art,3,39.2,0.1,105.84,41.16
ORD-00656,2025-03-20,Consumer,Siberia,Office Supplies,Binders,1,23.1,0.1,20.79,8.08
ORD-01386,2025-03-20,Home Office,Northwest,Technology,Monitors,7,389.12,0.1,2451.46,326.86
ORD-02765,2025-03-20,Corporate,South,Furniture,Tables,6,754.59,0,4527.54,1358.26
ORD-00722,2025-03-22,Consumer,Central,Office Supplies,Paper,4,34.41,0,137.64,61.94
ORD-01577,2025-03-22,Home Office,Central,Office Supplies,Binders,3,12.01,0.1,32.43,12.61
ORD-01922,2025-03-22,Corporate,Central,Office Supplies,Art,2,29.95,0,59.9,26.95
ORD-02352,2025-03-22,Consumer,Central,Furniture,Tables,6,681.53,0,4089.18,1226.75
ORD-02612,2025-03-22,Consumer,Northwest,Furniture,Storage,7,138.95,0,972.65,291.8
ORD-02773,2025-03-22,Corporate,South,Office Supplies,Pens,6,8.04,0.2,38.59,12.06
ORD-01063,2025-03-23,Corporate,South,Office Supplies,Paper,2,39.84,0,79.68,35.86
ORD-01285,2025-03-23,Consumer,Northwest,Office Supplies,Binders,1,9.09,0.1,8.18,3.18
ORD-01979,2025-03-23,Corporate,South,Furniture,Chairs,6,308.31,0.1,1664.87,369.97
ORD-02490,2025-03-23,Corporate,Northwest,Office Supplies,Binders,4,6.02,0.3,16.86,3.62
ORD-00433,2025-03-24,Corporate,South,Office Supplies,Paper,4,21.59,0,86.36,38.86
ORD-01336,2025-03-24,Corporate,Siberia,Technology,Laptops,2,1821.27,0,3642.54,801.36
ORD-01824,2025-03-24,Consumer,Central,Technology,Laptops,4,555.53,0.1,1999.91,266.66
ORD-02555,2025-03-24,Consumer,Northwest,Furniture,Storage,1,166.94,0,166.94,50.08
ORD-00148,2025-03-25,Consumer,Northwest,Office Supplies,Pens,5,8.71,0.1,39.2,15.25
ORD-00983,2025-03-25,Home Office,Central,Furniture,Tables,7,415.3,0,2907.1,872.13
ORD-01595,2025-03-26,Consumer,South,Office Supplies,Binders,4,6.13,0,24.52,11.03
ORD-01804,2025-03-26,Corporate,Northwest,Office Supplies,Binders,4,4.39,0,17.56,7.9
ORD-02461,2025-03-26,Consumer,Central,Furniture,Tables,2,341.75,0,683.5,205.05
ORD-01796,2025-03-27,Corporate,Central,Technology,Monitors,1,191.86,0,191.86,42.21
ORD-02086,2025-03-27,Corporate,Central,Office Supplies,Binders,2,10.47,0,20.94,9.42
ORD-02675,2025-03-27,Consumer,Northwest,Technology,Accessories,2,131.97,0,263.94,58.07
ORD-00134,2025-03-28,Corporate,South,Technology,Phones,2,610.66,0,1221.32,268.69
ORD-00629,2025-03-28,Home Office,Northwest,Technology,Phones,5,363.37,0.3,1271.79,-145.35
ORD-00949,2025-03-28,Consumer,South,Technology,Laptops,4,814.65,0.2,2606.88,65.17
ORD-01046,2025-03-28,Consumer,Central,Technology,Phones,8,1174.51,0,9396.08,2067.14
ORD-01240,2025-03-28,Consumer,Central,Office Supplies,Paper,7,24.53,0.2,137.37,42.93
ORD-02462,2025-03-28,Home Office,Central,Technology,Monitors,6,584.94,0,3509.64,772.12
ORD-00419,2025-03-29,Consumer,South,Office Supplies,Pens,4,15.59,0.3,43.65,9.35
ORD-01744,2025-03-29,Corporate,South,Furniture,Chairs,8,302.87,0,2422.96,726.89
ORD-01959,2025-03-29,Corporate,South,Office Supplies,Art,1,38.94,0,38.94,17.52
ORD-02096,2025-03-29,Home Office,Northwest,Office Supplies,Pens,8,11.04,0.1,79.49,30.91
ORD-00155,2025-03-30,Corporate,Siberia,Office Supplies,Art,4,20.17,0,80.68,36.31
ORD-01351,2025-03-30,Consumer,Northwest,Office Supplies,Binders,8,11.37,0.1,81.86,31.83
ORD-01184,2025-03-31,Corporate,South,Office Supplies,Pens,2,3.43,0,6.86,3.09
ORD-01857,2025-03-31,Consumer,Volga,Office Supplies,Pens,1,18.7,0.3,13.09,2.8
ORD-02496,2025-03-31,Consumer,Volga,Furniture,Chairs,1,77.24,0.1,69.52,15.45
ORD-02954,2025-03-31,Consumer,Central,Furniture,Bookcases,1,324.59,0.1,292.13,64.92
ORD-00680,2025-04-01,Home Office,Northwest,Office Supplies,Art,6,18.11,0.1,97.79,38.03
ORD-00682,2025-04-01,Consumer,Northwest,Technology,Monitors,7,475.93,0.3,2332.06,-266.52
ORD-01391,2025-04-01,Home Office,Northwest,Technology,Accessories,3,118.76,0,356.28,78.38
ORD-02875,2025-04-01,Consumer,Northwest,Office Supplies,Paper,4,38.68,0.1,139.25,54.15
ORD-00490,2025-04-02,Home Office,Central,Furniture,Bookcases,3,274.78,0.3,577.04,0.0
ORD-02141,2025-04-02,Consumer,Central,Office Supplies,Paper,1,5.02,0.2,4.02,1.26
ORD-02872,2025-04-02,Home Office,South,Office Supplies,Art,7,32.0,0,224.0,100.8
ORD-02485,2025-04-03,Corporate,South,Office Supplies,Binders,4,5.3,0.1,19.08,7.42
ORD-00121,2025-04-04,Corporate,Central,Furniture,Chairs,4,213.68,0.1,769.25,170.95
ORD-00143,2025-04-04,Consumer,Northwest,Office Supplies,Pens,6,17.56,0,105.36,47.41
ORD-00266,2025-04-04,Home Office,Central,Furniture,Storage,7,178.94,0.1,1127.32,250.51
ORD-00420,2025-04-04,Consumer,Central,Office Supplies,Binders,2,24.17,0.1,43.51,16.92
ORD-01185,2025-04-04,Corporate,Volga,Technology,Laptops,4,1888.58,0.3,5288.02,-604.35
ORD-00234,2025-04-05,Consumer,Northwest,Technology,Laptops,7,577.3,0.2,3232.88,80.82
ORD-01048,2025-04-05,Corporate,Volga,Office Supplies,Paper,1,26.72,0.2,21.38,6.68
ORD-01464,2025-04-05,Home Office,Volga,Technology,Accessories,2,131.3,0,262.6,57.77
ORD-01587,2025-04-05,Consumer,Central,Office Supplies,Binders,5,17.28,0.1,77.76,30.24
ORD-01789,2025-04-05,Corporate,Central,Technology,Laptops,6,707.33,0.1,3819.58,509.28
ORD-02549,2025-04-05,Corporate,Northwest,Office Supplies,Binders,3,16.01,0.1,43.23,16.81
ORD-01076,2025-04-06,Home Office,Siberia,Technology,Phones,1,1113.27,0,1113.27,244.92
ORD-01476,2025-04-06,Corporate,Northwest,Office Supplies,Pens,8,10.99,0,87.92,39.56
ORD-02410,2025-04-06,Consumer,Central,Furniture,Storage,2,43.21,0,86.42,25.93
ORD-00178,2025-04-07,Consumer,Central,Office Supplies,Paper,6,33.37,0.2,160.18,50.06
ORD-01835,2025-04-07,Corporate,Northwest,Office Supplies,Pens,6,13.21,0.1,71.33,27.74
ORD-02749,2025-04-07,Corporate,Volga,Furniture,Bookcases,6,497.54,0.1,2686.72,597.05
ORD-02983,2025-04-07,Consumer,Central,Office Supplies,Pens,6,8.8,0.2,42.24,13.2
ORD-00658,2025-04-08,Consumer,Central,Technology,Phones,7,923.84,0,6466.88,1422.71
ORD-00765,2025-04-08,Consumer,South,Office Supplies,Binders,1,7.65,0.3,5.35,1.14
ORD-00831,2025-04-08,Home Office,Central,Office Supplies,Pens,8,8.15,0.1,58.68,22.82
ORD-01101,2025-04-08,Consumer,Central,Furniture,Storage,5,88.87,0.1,399.92,88.88
ORD-01113,2025-04-08,Home Office,Northwest,Furniture,Bookcases,5,358.63,0,1793.15,537.95
ORD-01445,2025-04-08,Consumer,South,Furniture,Bookcases,7,221.88,0,1553.16,465.95
ORD-01726,2025-04-08,Home Office,South,Furniture,Tables,7,452.14,0.3,2215.49,0.0
ORD-01193,2025-04-09,Consumer,Central,Furniture,Bookcases,2,476.8,0,953.6,286.08
ORD-01803,2025-04-09,Consumer,Northwest,Office Supplies,Binders,7,19.05,0,133.35,60.01
ORD-00025,2025-04-10,Corporate,Siberia,Office Supplies,Art,5,16.05,0,80.25,36.11
ORD-00404,2025-04-10,Consumer,Northwest,Office Supplies,Art,6,45.27,0.2,217.3,67.91
ORD-00660,2025-04-10,Corporate,Northwest,Technology,Monitors,6,208.77,0.2,1002.1,25.06
ORD-00775,2025-04-10,Corporate,Central,Furniture,Bookcases,3,223.36,0,670.08,201.02
ORD-01582,2025-04-10,Consumer,Siberia,Technology,Laptops,1,743.13,0,743.13,163.49
ORD-02632,2025-04-10,Corporate,South,Office Supplies,Binders,3,15.11,0,45.33,20.4
ORD-01519,2025-04-12,Consumer,Northwest,Furniture,Bookcases,6,356.61,0.2,1711.73,213.97
ORD-01973,2025-04-12,Corporate,Central,Office Supplies,Art,3,24.81,0,74.43,33.49
ORD-00792,2025-04-13,Corporate,Northwest,Office Supplies,Paper,2,32.36,0.3,45.3,9.7
ORD-02382,2025-04-13,Consumer,Central,Office Supplies,Art,5,50.76,0.1,228.42,88.83
ORD-02565,2025-04-13,Consumer,South,Furniture,Bookcases,3,169.74,0.3,356.45,-0.0
ORD-02855,2025-04-13,Home Office,Central,Office Supplies,Paper,7,35.53,0.1,223.84,87.05
ORD-00359,2025-04-14,Corporate,Northwest,Technology,Monitors,3,174.01,0,522.03,114.85
ORD-00475,2025-04-14,Corporate,Central,Office Supplies,Paper,5,21.87,0,109.35,49.21
ORD-00884,2025-04-14,Corporate,Volga,Technology,Laptops,7,1168.6,0.1,7362.18,981.62
ORD-02135,2025-04-14,Corporate,Central,Office Supplies,Binders,2,11.77,0.1,21.19,8.24
ORD-02710,2025-04-14,Consumer,Central,Office Supplies,Binders,2,5.8,0.1,10.44,4.06
ORD-00942,2025-04-16,Corporate,Northwest,Office Supplies,Pens,8,17.07,0.2,109.25,34.14
ORD-01855,2025-04-16,Corporate,Volga,Furniture,Tables,7,229.27,0,1604.89,481.47
ORD-02451,2025-04-16,Consumer,South,Furniture,Bookcases,2,177.13,0.1,318.83,70.85
ORD-02471,2025-04-16,Corporate,Volga,Office Supplies,Binders,8,8.68,0.1,62.5,24.31
ORD-02520,2025-04-16,Consumer,Volga,Technology,Monitors,1,177.14,0,177.14,38.97
ORD-00264,2025-04-17,Corporate,Volga,Technology,Accessories,2,127.22,0.3,178.11,-20.35
ORD-00891,2025-04-17,Home Office,Central,Office Supplies,Binders,1,11.73,0,11.73,5.28
ORD-02886,2025-04-17,Corporate,Northwest,Furniture,Storage,3,182.37,0.2,437.69,54.71
ORD-02959,2025-04-18,Home Office,South,Technology,Accessories,5,97.97,0,489.85,107.77
ORD-00686,2025-04-19,Home Office,South,Office Supplies,Binders,8,8.78,0,70.24,31.61
ORD-00913,2025-04-19,Consumer,Northwest,Technology,Monitors,3,154.53,0.2,370.87,9.27
ORD-02303,2025-04-19,Consumer,South,Furniture,Bookcases,2,146.69,0.1,264.04,58.67
ORD-02353,2025-04-19,Consumer,Central,Technology,Phones,7,700.22,0.2,3921.23,98.03
ORD-02405,2025-04-19,Consumer,Central,Office Supplies,Art,2,22.75,0,45.5,20.47
ORD-00367,2025-04-20,Consumer,Northwest,Office Supplies,Paper,4,28.84,0,115.36,51.91
ORD-00619,2025-04-20,Corporate,Central,Technology,Laptops,7,1069.7,0.1,6739.11,898.55
ORD-02306,2025-04-20,Consumer,Central,Office Supplies,Art,2,30.15,0.1,54.27,21.11
